D0001,A065,0,0,38,F5068
D0001,A065,0,0,36,F5052
D0001,A065,0,0,32,F5110
D0001,B6061,13,35,-32,F5110
D0001,B0019,36,59,-36,F5052
D0001,B2071,60,83,-38,F5068
D0001,A065,97,97,44,F5132
D0001,A065,97,97,34,F5113
D0001,A065,97,97,46,F5126
D0001,B6210,109,131,-34,F5113
D0001,B7106,132,157,-46,F5126
D0001,B7912,158,183,-44,F5132
D0001,A065,196,196,66,F5080
D0001,A065,196,196,40,F5117
D0001,B6321,201,225,-40,F5117
D0001,S426,232,232,9,E1640
D0001,S404,243,243,3,E1519
D0001,S412,244,244,3,E1576
D0001,S413,245,245,2,E1589
D0001,S413,245,245,2,E1579
D0001,S433,249,249,2,E1655
D0001,S421,253,253,1,E1618
D0001,S405,259,259,2,E1524
D0001,B8814,265,275,-3,E1576
D0001,B7090,281,290,-2,E1589
D0001,B2690,294,303,-2,E1655
D0001,B6609,306,314,-1,E1618
D0001,B2643,322,331,-2,E1579
D0001,B8336,342,351,-2,E1524
D0001,B2818,352,362,-3,E1519
D0001,B5990,375,389,-9,E1640
D0001,S404,402,505,5,E1517
D0001,S423,508,508,1,E1628
D0001,S433,511,511,3,E1659
D0001,B6939,513,523,-3,E1659
D0001,B0585,532,540,-1,E1628
D0001,B0202,556,568,-5,E1517
D0001,B2818,572,601,-66,F5080
D0001,A065,610,610,38,F5094
D0001,A065,610,610,39,F5073
D0001,A065,610,610,43,F5088
D0001,B4217,620,645,-43,F5088
D0001,B2493,646,670,-39,F5073
D0001,B4753,672,695,-38,F5094
D0002,A065,0,0,51,F5103
D0002,A065,0,0,40,F5119
D0002,A065,0,0,44,F5057
D0002,B0741,8,33,-44,F5057
D0002,B6449,35,59,-40,F5119
D0002,B5680,61,87,-51,F5103
D0002,A065,99,99,19,F5134
D0002,A065,99,99,26,F5070
D0002,A065,99,99,40,F5109
D0002,A065,99,99,30,F5081
D0002,A065,99,99,24,F5092
D0002,B4508,104,124,-24,F5092
D0002,B5990,126,150,-40,F5109
D0002,B2135,151,171,-26,F5070
D0002,B7990,172,190,-19,F5134
D0002,B2867,193,214,-30,F5081
D0002,A065,221,221,47,F5111
D0002,A065,221,221,22,F5136
D0002,A065,221,221,54,F5137
D0002,B8302,227,246,-22,F5136
D0002,S401,249,258,2,E1509
D0002,S404,259,259,4,E1520
D0002,S433,264,264,6,E1657
D0002,S419,268,268,2,E1608
D0002,S426,272,272,12,E1644
D0002,S426,272,272,10,E1642
D0002,S436,275,275,1,E1668
D0002,S412,287,287,2,E1567
D0002,B6069,288,314,-47,F5111
D0002,S413,314,314,1,E1577
D0002,S423,316,316,1,E1629
D0002,S421,321,321,1,E1616
D0002,S421,321,321,2,E1613
D0002,S421,321,321,2,E1612
D0002,S419,322,322,2,E1609
D0002,B1413,323,332,-2,E1609
D0002,B1413,332,341,-2,E1608
D0002,B4888,342,350,-1,E1616
D0002,B0590,351,360,-2,E1509
D0002,B1584,364,373,-2,E1567
D0002,B4778,374,386,-6,E1657
D0002,B8336,387,398,-4,E1520
D0002,S413,399,399,1,E1593
D0002,B1584,401,409,-1,E1577
D0002,B2118,411,420,-2,E1613
D0002,B6770,425,439,-10,E1642
D0002,S430,441,441,3,E1650
D0002,S426,443,443,5,E1638
D0002,S437,446,446,2,E1675
D0002,S437,446,446,2,E1671
D0002,B3941,447,456,-2,E1671
D0002,B6217,459,467,-1,E1629
D0002,S452,471,471,2,E1714
D0002,S452,471,471,4,E1712
D0002,B6734,473,482,-2,E1714
D0002,B6101,485,496,-4,E1712
D0002,S440,499,499,2,E1682
D0002,B0741,504,512,-1,E1668
D0002,B4753,516,525,-2,E1682
D0002,B7912,527,542,-12,E1644
D0002,B4508,550,562,-5,E1638
D0002,B1530,563,572,-2,E1612
D0002,B8385,575,584,-2,E1675
D0002,B4461,590,600,-3,E1650
D0002,B8336,609,617,-1,E1593
D0002,B8336,617,644,-54,F5137
D0003,A065,0,0,18,F5130
D0003,A065,0,0,62,F5064
D0003,B1530,5,34,-62,F5064
D0003,B7754,36,54,-18,F5130
D0003,A065,60,60,70,F5085
D0003,A065,60,60,35,F5138
D0003,A065,60,60,33,F5075
D0003,B8385,62,85,-35,F5138
D0003,B3703,86,116,-70,F5085
D0003,B2533,118,140,-33,F5075
D0003,A065,143,143,23,F5097
D0003,A065,143,143,23,F5144
D0003,A065,143,143,39,F5106
D0003,A065,143,143,44,F5116
D0003,B6280,145,170,-44,F5116
D0003,B5817,171,195,-39,F5106
D0003,B9155,196,215,-23,F5144
D0003,B4949,217,236,-23,F5097
D0003,A065,241,241,84,F5067
D0003,A065,241,241,49,F5090
D0003,B4453,247,273,-49,F5090
D0003,S395,275,311,3,E1461
D0003,S413,313,316,1,E1586
D0003,S401,317,319,2,E1505
D0003,S405,319,320,3,E1526
D0003,S405,320,321,3,E1521
D0003,B6069,322,330,-1,E1586
D0003,S413,330,330,1,E1582
D0003,S425,333,333,1,E1633
D0003,S426,339,339,13,E1639
D0003,S452,348,348,1,E1711
D0003,B4544,351,359,-1,E1711
D0003,B2118,373,381,-1,E1633
D0003,B2818,384,392,-1,E1582
D0003,B4770,393,402,-2,E1505
D0003,B0878,409,419,-3,E1526
D0003,S401,425,425,2,E1507
D0003,B8302,428,438,-3,E1461
D0003,B4453,439,449,-3,E1521
D0003,S419,452,452,4,E1610
D0003,S430,454,454,2,E1649
D0003,S437,457,457,1,E1670
D0003,B4949,462,478,-13,E1639
D0003,B0590,484,495,-4,E1610
D0003,B4778,500,509,-2,E1507
D0003,B3742,521,529,-1,E1670
D0003,B3742,529,538,-2,E1649
D0003,B1666,547,579,-84,F5067
D0003,A065,586,586,69,F5105
D0003,A065,586,586,39,F5121
D0003,A065,586,586,26,F5054
D0003,B0396,589,609,-26,F5054
D0003,S412,615,619,1,E1573
D0003,S413,620,623,1,E1590
D0003,S421,628,628,3,E1619
D0003,B0077,632,642,-3,E1619
D0003,B7090,647,655,-1,E1590
D0003,B8336,658,666,-1,E1573
D0003,B6595,671,695,-39,F5121
D0003,B5802,696,726,-69,F5105
D0004,A065,0,0,19,F5122
D0004,A065,0,0,26,F5123
D0004,A065,0,0,16,F5124
D0004,A065,0,0,38,F5128
D0004,A065,0,0,34,F5074
D0004,B6770,1,21,-26,F5123
D0004,B6609,22,40,-19,F5122
D0004,B7173,42,65,-38,F5128
D0004,B2508,66,88,-34,F5074
D0004,B6939,89,106,-16,F5124
D0004,A065,109,109,27,F5139
D0004,A065,109,109,59,F5082
D0004,A065,109,109,40,F5115
D0004,B8459,114,135,-27,F5139
D0004,B3029,137,165,-59,F5082
D0004,B6221,166,190,-40,F5115
D0004,A065,197,197,47,F5079
D0004,S421,200,334,2,E1615
D0004,S421,334,340,2,E1614
D0004,S426,345,345,10,E1635
D0004,S436,348,348,1,E1666
D0004,S435,357,357,2,E1664
D0004,B5457,366,375,-2,E1664
D0004,B3742,387,401,-10,E1635
D0004,B3742,401,410,-2,E1615
D0004,B3941,412,420,-1,E1666
D0004,B0304,434,443,-2,E1614
D0004,A065,453,453,45,F5135
D0004,A065,453,453,31,F5072
D0004,B2468,455,477,-31,F5072
D0004,B8289,479,504,-45,F5135
D0004,S453,517,597,2,E1716
D0004,S421,610,610,2,E1620
D0004,S434,614,614,5,E1662
D0004,S413,618,618,1,E1580
D0004,B5802,622,634,-5,E1662
D0004,B2730,637,645,-1,E1580
D0004,B4544,659,668,-2,E1716
D0004,B8385,678,687,-2,E1620
D0004,B2690,692,718,-47,F5079
D0005,A065,0,0,31,F5060
D0005,A065,0,0,23,F5091
D0005,A065,0,0,26,F5098
D0005,A065,0,0,50,F5077
D0005,B4461,4,23,-23,F5091
D0005,B1067,25,47,-31,F5060
D0005,B5041,49,69,-26,F5098
D0005,B2643,71,97,-50,F5077
D0005,A065,106,106,46,F5059
D0005,A065,106,106,48,F5071
D0005,A065,106,106,35,F5100
D0005,B1001,111,136,-46,F5059
D0005,B2450,138,164,-48,F5071
D0005,B5359,166,189,-35,F5100
D0005,A065,196,196,31,F5127
D0005,S410,203,353,1,E1564
D0005,S423,357,357,1,E1631
D0005,S413,359,360,1,E1587
D0005,S423,362,363,1,E1630
D0005,S412,365,365,1,E1568
D0005,S437,376,376,1,E1669
D0005,B8459,383,391,-1,E1631
D0005,B6595,392,400,-1,E1630
D0005,B6069,405,413,-1,E1587
D0005,B1865,415,423,-1,E1568
D0005,B5552,426,434,-1,E1564
D0005,B2533,440,448,-1,E1669
D0005,A065,451,451,91,F5056
D0005,B0590,456,490,-91,F5056
D0005,S430,494,494,2,E1648
D0005,S415,497,497,1,E1595
D0005,S414,497,497,1,E1594
D0005,B0277,502,511,-2,E1648
D0005,B2533,514,522,-1,E1595
D0005,B2533,522,530,-1,E1594
D0005,B7122,532,554,-31,F5127
D0005,A065,559,559,27,F5055
D0005,A065,559,559,44,F5078
D0005,A065,559,559,30,F5142
D0005,B8904,565,586,-30,F5142
D0005,B0585,587,608,-27,F5055
D0005,B2658,609,634,-44,F5078
D0006,A065,0,0,41,F5061
D0006,A065,0,0,43,F5093
D0006,A065,0,0,19,F5099
D0006,A065,0,0,34,F5101
D0006,B5168,6,24,-19,F5099
D0006,B1328,25,49,-41,F5061
D0006,B4656,50,75,-43,F5093
D0006,B5419,77,99,-34,F5101
D0006,A065,107,107,24,F5083
D0006,A065,107,107,48,F5114
D0006,A065,107,107,37,F5118
D0006,A065,107,107,16,F5143
D0006,B6217,114,140,-48,F5114
D0006,B3056,141,161,-24,F5083
D0006,B9154,162,179,-16,F5143
D0006,B6365,180,203,-37,F5118
D0006,A065,212,212,38,F5066
D0006,A065,212,212,64,F5069
D0006,B2118,217,246,-64,F5069
D0006,S426,254,395,1,E1636
D0006,S433,403,403,3,E1660
D0006,S416,407,407,1,E1598
D0006,S426,417,417,13,E1637
D0006,B3941,421,429,-1,E1636
D0006,B5802,438,446,-1,E1598
D0006,S435,446,452,2,E1663
D0006,S401,457,457,2,E1506
D0006,S416,458,459,1,E1597
D0006,B2818,459,468,-2,E1663
D0006,S435,472,472,1,E1665
D0006,B4453,476,492,-13,E1637
D0006,B8362,496,506,-3,E1660
D0006,B4770,509,518,-2,E1506
D0006,B5802,523,531,-1,E1665
D0006,B5168,542,550,-1,E1597
D0006,B1584,563,586,-38,F5066
D0006,A065,593,593,36,F5058
D0006,A065,593,593,42,F5089
D0006,A065,593,593,48,F5065
D0006,B1575,603,629,-48,F5065
D0006,B4353,630,654,-42,F5089
D0006,B0824,655,678,-36,F5058
D0007,A065,0,0,32,F5084
D0007,A065,0,0,16,F5104
D0007,A065,0,0,22,F5107
D0007,A065,0,0,19,F5076
D0007,A065,0,0,39,F5087
D0007,B3941,4,28,-39,F5087
D0007,B5769,30,47,-16,F5104
D0007,B3668,50,72,-32,F5084
D0007,B5828,75,94,-22,F5107
D0007,B2633,96,114,-19,F5076
D0007,A065,126,126,42,F5112
D0007,A065,126,126,43,F5120
D0007,A065,126,126,6,F5140
D0007,A065,126,126,30,F5131
D0007,B7896,131,152,-30,F5131
D0007,B6520,157,182,-43,F5120
D0007,B6101,183,207,-42,F5112
D0007,B8624,211,223,-6,F5140
D0007,A065,236,236,90,F5086
D0007,A065,236,236,49,F5053
D0007,B0277,239,265,-49,F5053
D0007,S437,266,440,2,E1674
D0007,B7896,443,452,-2,E1674
D0007,B3742,456,489,-90,F5086
D0007,A065,493,493,42,F5129
D0007,A065,493,493,53,F5063
D0007,B1435,499,526,-53,F5063
D0007,S427,530,539,1,E1645
D0007,S412,541,545,3,E1575
D0007,S426,555,555,16,E1643
D0007,B8459,563,573,-3,E1575
D0007,B1101,588,596,-1,E1645
D0007,B7515,645,662,-16,E1643
D0007,B7234,703,727,-42,F5129
D0008,A065,0,0,20,F5133
D0008,A065,0,0,42,F5141
D0008,A065,0,0,8,F5102
D0008,B5487,2,15,-8,F5102
D0008,B8772,27,51,-42,F5141
D0008,B7918,52,70,-20,F5133
D0008,A065,85,85,45,F5125
D0008,S433,90,211,3,E1658
D0008,S405,216,216,2,E1523
D0008,S413,217,217,2,E1584
D0008,S412,218,218,2,E1570
D0008,B5552,222,231,-2,E1570
D0008,S412,235,235,1,E1572
D0008,B8336,236,245,-2,E1523
D0008,S421,250,250,3,E1617
D0008,A065,253,253,67,F5095
D0008,B6321,258,268,-3,E1658
D0008,B7090,271,296,-45,F5125
D0008,S413,298,298,2,E1583
D0008,S434,302,302,5,E1661
D0008,S413,306,306,1,E1585
D0008,S405,307,307,3,E1522
D0008,S416,308,308,1,E1596
D0008,S412,308,308,1,E1569
D0008,S412,308,308,2,E1574
D0008,S413,309,309,2,E1578
D0008,B6227,314,324,-3,E1617
D0008,B5444,329,338,-2,E1584
D0008,S452,352,352,2,E1710
D0008,S452,352,352,1,E1715
D0008,B1575,354,363,-2,E1710
D0008,S437,371,371,2,E1673
D0008,S437,371,371,1,E1672
D0008,B5769,374,383,-2,E1673
D0008,B5487,387,395,-1,E1672
D0008,B6069,405,413,-1,E1585
D0008,B1584,415,423,-1,E1596
D0008,B2118,425,437,-5,E1661
D0008,B8459,440,449,-2,E1574
D0008,B3029,451,460,-2,E1583
D0008,B2508,462,471,-2,E1578
D0008,B6172,480,490,-3,E1522
D0008,B4770,495,503,-1,E1569
D0008,B0655,520,528,-1,E1572
D0008,B7114,568,576,-1,E1715
D0008,B4770,603,633,-67,F5095
D0009,A065,0,0,78,F5108
D0009,S426,4,551,9,E1634
D0009,S405,561,561,2,E1528
D0009,B2641,581,595,-9,E1634
D0009,B9155,609,618,-2,E1528
D0009,B5966,621,652,-78,F5108
D0010,A065,0,0,67,F5062
D0010,A065,0,0,59,F5096
D0010,B4888,4,32,-59,F5096
D0010,S423,36,572,1,E1627
D0010,S413,574,579,1,E1588
D0010,S405,580,583,2,E1525
D0010,S433,588,589,1,E1656
D0010,S426,597,597,9,E1641
D0010,B6280,599,613,-9,E1641
D0010,B2690,617,625,-1,E1656
D0010,B1865,631,639,-1,E1627
D0010,B6069,641,649,-1,E1588
D0010,B8336,650,659,-2,E1525
D0010,B1413,665,695,-67,F5062
D0011,A066,0,0,25,F5167
D0011,A066,0,0,12,F5214
D0011,A066,0,0,9,F5225
D0011,A066,0,0,5,F5235
D0011,A066,0,0,9,F5237
D0011,A066,0,0,8,F5160
D0011,A066,0,0,9,F5180
D0011,A066,0,0,9,F5257
D0011,A066,0,0,1,F5155
D0011,A066,0,0,8,F5201
D0011,A066,0,0,3,F5266
D0011,A066,0,0,9,F5275
D0011,A066,0,0,6,F5260
D0011,A066,0,0,2,F5281
D0011,A066,0,0,3,F5194
D0011,A066,0,0,3,F5195
D0011,A066,0,0,2,F5244
D0011,A066,0,0,9,F5153
D0011,A066,0,0,8,F5161
D0011,B3613,1,14,-8,F5201
D0011,B8543,17,31,-9,F5275
D0011,B2087,33,47,-9,F5180
D0011,B8897,50,59,-2,F5281
D0011,B0792,62,75,-8,F5161
D0011,B7606,80,92,-6,F5260
D0011,B0461,94,102,-1,F5155
D0011,B7340,104,118,-9,F5257
D0011,B5809,120,134,-9,F5237
D0011,B5156,135,149,-9,F5225
D0011,B3322,155,165,-3,F5195
D0011,B8091,168,178,-3,F5266
D0011,B0371,185,199,-9,F5153
D0011,B6356,204,213,-2,F5244
D0011,B5798,219,231,-5,F5235
D0011,B4241,234,249,-12,F5214
D0011,B1285,251,271,-25,F5167
D0011,B0777,276,289,-8,F5160
D0011,B3121,295,305,-3,F5194
D0011,A066,309,309,9,F5175
D0011,A066,309,309,7,F5252
D0011,A066,309,309,14,F5184
D0011,A066,309,309,4,F5226
D0011,A066,309,309,20,F5258
D0011,A066,309,309,4,F5272
D0011,A066,309,309,1,F5145
D0011,A066,309,309,8,F5209
D0011,A066,309,309,18,F5178
D0011,A066,309,309,6,F5186
D0011,A066,309,309,3,F5247
D0011,A066,309,309,4,F5227
D0011,A066,309,309,7,F5238
D0011,A066,309,309,5,F5273
D0011,A066,309,309,5,F5274
D0011,A066,309,309,21,F5176
D0011,B5344,316,327,-4,F5227
D0011,B1498,333,352,-21,F5176
D0011,B6809,355,365,-3,F5247
D0011,B4062,368,381,-8,F5209
D0011,B8512,386,398,-5,F5273
D0011,B2530,401,413,-6,F5186
D0011,B0007,416,424,-1,F5145
D0011,B8517,428,440,-5,F5274
D0011,B1841,445,463,-18,F5178
D0011,B7349,465,483,-20,F5258
D0011,B2402,485,501,-14,F5184
D0011,B7099,505,518,-7,F5252
D0011,B1464,520,534,-9,F5175
D0011,B5229,539,550,-4,F5226
D0011,B8398,551,562,-4,F5272
D0011,B5906,570,583,-7,F5238
D0011,A066,597,597,5,F5182
D0011,A066,597,597,8,F5183
D0011,A066,597,597,13,F5198
D0011,A066,597,597,16,F5213
D0011,A066,597,597,5,F5262
D0011,A066,597,597,3,F5168
D0011,A066,597,597,10,F5250
D0011,A066,597,597,10,F5154
D0011,A066,597,597,18,F5193
D0011,A066,597,597,6,F5228
D0011,A066,597,597,10,F5234
D0011,A066,597,597,24,F5202
D0011,A066,597,597,6,F5256
D0011,A066,597,597,5,F5268
D0011,B2276,611,623,-5,F5182
D0011,B7762,629,641,-5,F5262
D0011,B7010,642,656,-10,F5250
D0011,B5355,658,670,-6,F5228
D0011,B7262,673,685,-6,F5256
D0011,B1295,688,698,-3,F5168
D0011,B3376,703,719,-13,F5198
D0011,B8207,724,736,-5,F5268
D0011,B2342,740,753,-8,F5183
D0011,B0374,758,772,-10,F5154
D0011,B4235,774,791,-16,F5213
D0011,B5794,793,807,-10,F5234
D0011,B3661,809,829,-24,F5202
D0011,B3102,838,856,-18,F5193
D0012,A066,0,0,40,F5174
D0012,A066,0,0,18,F5246
D0012,A066,0,0,9,F5264
D0012,A066,0,0,7,F5159
D0012,A066,0,0,22,F5267
D0012,A066,0,0,15,F5206
D0012,A066,0,0,15,F5147
D0012,A066,0,0,3,F5251
D0012,A066,0,0,6,F5277
D0012,B7068,25,35,-3,F5251
D0012,B1437,43,67,-40,F5174
D0012,B6588,69,87,-18,F5246
D0012,B8206,90,109,-22,F5267
D0012,B8056,111,125,-9,F5264
D0012,B0767,126,139,-7,F5159
D0012,B3867,142,159,-15,F5206
D0012,B0123,162,179,-15,F5147
D0012,B8705,181,193,-6,F5277
D0012,A066,219,219,7,F5190
D0012,A066,219,219,7,F5229
D0012,A066,219,219,7,F5189
D0012,A066,219,219,5,F5259
D0012,A066,219,219,8,F5241
D0012,A066,219,219,10,F5276
D0012,A066,219,219,3,F5279
D0012,A066,219,219,9,F5166
D0012,A066,219,219,4,F5185
D0012,A066,219,219,8,F5253
D0012,A066,219,219,14,F5261
D0012,A066,219,219,16,F5200
D0012,A066,219,219,1,F5248
D0012,A066,219,219,14,F5191
D0012,A066,219,219,8,F5171
D0012,A066,219,219,1,F5219
D0012,A066,219,219,2,F5240
D0012,A066,219,219,2,F5212
D0012,A066,219,219,2,F5239
D0012,A066,219,219,5,F5165
D0012,A066,219,219,4,F5218
D0012,B4463,249,260,-4,F5218
D0012,B1124,264,276,-5,F5165
D0012,B5971,281,290,-2,F5239
D0012,B4166,320,329,-2,F5212
D0012,B1361,339,352,-8,F5171
D0012,B2956,353,369,-14,F5191
D0012,B3546,373,390,-16,F5200
D0012,B7131,391,404,-8,F5253
D0012,B8781,407,417,-3,F5279
D0012,B6171,419,432,-8,F5241
D0012,B8677,434,448,-10,F5276
D0012,B1127,451,465,-9,F5166
D0012,B6118,471,480,-2,F5240
D0012,B4479,485,493,-1,F5219
D0012,B6923,497,505,-1,F5248
D0012,B7727,507,523,-14,F5261
D0012,B2443,524,535,-4,F5185
D0012,B7417,539,551,-5,F5259
D0012,B2803,554,567,-7,F5189
D0012,B5376,570,583,-7,F5229
D0012,B2815,589,602,-7,F5190
D0013,A066,0,0,5,F5233
D0013,A066,0,0,8,F5148
D0013,A066,0,0,2,F5236
D0013,A066,0,0,1,F5254
D0013,A066,0,0,2,F5221
D0013,A066,0,0,3,F5177
D0013,A066,0,0,2,F5216
D0013,A066,0,0,4,F5222
D0013,A066,0,0,14,F5158
D0013,A066,0,0,5,F5204
D0013,A066,0,0,5,F5164
D0013,A066,0,0,13,F5263
D0013,A066,0,0,12,F5152
D0013,A066,0,0,35,F5243
D0013,A066,0,0,2,F5197
D0013,A066,0,0,1,F5217
D0013,A066,0,0,2,F5211
D0013,A066,0,0,1,F5270
D0013,A066,0,0,1,F5278
D0013,A066,0,0,1,F5220
D0013,A066,0,0,5,F5269
D0013,B5780,29,41,-5,F5233
D0013,B0191,45,58,-8,F5148
D0013,B5801,63,72,-2,F5236
D0013,B7237,151,159,-1,F5254
D0013,B4860,164,173,-2,F5221
D0013,B1667,179,189,-3,F5177
D0013,B3743,196,208,-5,F5204
D0013,B4402,214,223,-2,F5216
D0013,B0321,231,246,-12,F5152
D0013,B6317,247,270,-35,F5243
D0013,B7914,272,288,-13,F5263
D0013,B8290,296,304,-1,F5270
D0013,B3363,314,323,-2,F5197
D0013,B4451,327,335,-1,F5217
D0013,B4102,342,351,-2,F5211
